"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"KOR","Korea","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.04,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.05,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.07,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.06,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.02,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.03,,
"KOR","Korea","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.02,,
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"KOR","Korea","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"KOR","Korea","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"KOR","Korea","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.03,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.05,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.02,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.03,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.03,,
"KOR","Korea","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.03,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"KOR","Korea","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.02,,
"KOR","Korea","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.02,,
