"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.34,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",1.4,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",1.38,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",1.26,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",124.127887,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",149.264963,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",160.972874,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",171.278808,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",172.500655,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",185.002116,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",219.260239,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",257.836197,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",276.130246,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",290.539598,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",319.142887,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",343.386332,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",432.163231,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",451.392911,,
"LUX","Luxembourg","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",431.974362,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.44,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.5,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.48,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.46,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.45,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.5,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.55,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.6,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.63,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.62,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.64,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.66,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.79,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.79,,
"LUX","Luxembourg","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.72,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",176.394462,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",197.795917,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",200.700496,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",195.093462,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",206.599274,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",331.135371,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",316.71111,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",288.912803,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",345.601794,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",394.015388,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",369.462199,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",355.937686,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",333.237213,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",332.769425,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",326.613432,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.63,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.66,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.59,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.52,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.54,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.9,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.79,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.67,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.78,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.85,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.74,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.68,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.61,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.59,,
"LUX","Luxembourg","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.54,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2004","2004",148.9,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2005","2005",172.6,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2006","2006",168.6,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2007","2007",173.0143324,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2008","2008",208.9445992,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2009","2009",224.0549315,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2010","2010",221.991552,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2011","2011",217.6459204,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2012","2012",233.1414553,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2013","2013",237.4311682,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2014","2014",243.3435158,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2015","2015",255.8659561,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2016","2016",253.4642114,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2017","2017",212.1786473,,
"MEX","Mexico","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2018","2018",232.2898841,,
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"MEX","Mexico","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
